waktu,slot1,slot2,slot3,slot4,slot5,slot6,slot7,hari
6:23:00,0,1,1,0,1,0,0,Sabtu
6:24:00,0,0,1,0,1,0,0,Sabtu
6:25:00,1,0,0,0,0,0,0,Sabtu
6:26:00,0,0,0,0,0,1,0,Sabtu
6:27:00,0,0,0,0,0,0,0,Sabtu
6:28:00,0,0,0,0,0,0,0,Sabtu
6:29:00,0,0,0,0,0,0,0,Sabtu
6:30:00,0,0,0,0,0,0,0,Sabtu
6:31:00,0,1,0,0,0,0,0,Sabtu
6:32:00,0,0,0,0,0,1,0,Sabtu
6:33:00,0,0,1,0,0,0,0,Sabtu
6:34:00,0,0,0,0,1,0,0,Sabtu
6:35:00,0,0,0,0,1,0,0,Sabtu
6:36:00,1,0,1,0,0,1,0,Sabtu
6:37:00,0,0,0,1,0,0,0,Sabtu
6:38:00,0,0,0,0,0,0,1,Sabtu
6:39:00,0,1,0,0,1,0,0,Sabtu
6:40:00,0,0,0,0,0,1,0,Sabtu
6:41:00,0,0,0,0,0,1,0,Sabtu
6:42:00,0,0,0,0,0,0,0,Sabtu
6:43:00,0,0,0,0,0,0,0,Sabtu
6:44:00,0,1,0,0,1,1,0,Sabtu
6:45:00,1,0,0,0,0,1,0,Sabtu
6:46:00,0,0,0,0,0,0,0,Sabtu
6:47:00,1,1,0,0,0,0,0,Sabtu
6:48:00,0,0,1,0,0,0,0,Sabtu
6:49:00,0,1,0,0,0,1,1,Sabtu
6:50:00,0,0,0,0,1,0,0,Sabtu
6:51:00,0,0,0,0,0,0,0,Sabtu
6:52:00,0,0,1,1,0,0,0,Sabtu
6:53:00,0,0,0,1,0,0,0,Sabtu
6:54:00,0,0,0,0,0,0,0,Sabtu
6:55:00,0,1,0,0,1,1,0,Sabtu
6:56:00,0,0,0,0,0,1,0,Sabtu
6:57:00,1,0,0,1,0,0,0,Sabtu
6:58:00,0,0,0,0,0,0,0,Sabtu
6:59:00,0,1,1,0,1,0,1,Sabtu
7:00:00,1,0,0,0,1,0,0,Sabtu
7:01:00,0,0,1,0,0,1,0,Sabtu
7:02:00,0,0,0,1,0,1,0,Sabtu
7:03:00,0,1,0,0,1,0,0,Sabtu
7:04:00,0,1,0,0,0,0,0,Sabtu
7:05:00,0,0,0,0,1,0,0,Sabtu
7:06:00,1,1,0,0,0,0,0,Sabtu
7:07:00,1,0,1,1,0,0,0,Sabtu
7:08:00,1,0,0,1,0,1,1,Sabtu
7:09:00,0,0,0,0,0,0,0,Sabtu
7:10:00,0,1,0,1,0,0,0,Sabtu
7:11:00,0,1,0,0,0,0,0,Sabtu
7:12:00,0,0,0,1,0,0,0,Sabtu
7:13:00,0,0,0,0,0,0,0,Sabtu
7:14:00,0,0,0,0,0,0,0,Sabtu
7:15:00,0,0,0,0,0,0,0,Sabtu
7:16:00,0,0,0,0,0,0,0,Sabtu
7:17:00,0,0,0,0,0,1,0,Sabtu
7:18:00,0,1,1,0,0,1,0,Sabtu
7:19:00,0,0,0,0,1,0,0,Sabtu
7:20:00,0,0,0,1,0,0,0,Sabtu
7:21:00,0,0,0,0,0,0,0,Sabtu
7:22:00,0,0,0,0,0,0,0,Sabtu
7:23:00,0,1,1,0,1,0,0,Sabtu
7:24:00,1,0,0,0,1,0,0,Sabtu
7:25:00,0,0,1,0,0,0,0,Sabtu
7:26:00,1,1,0,0,0,0,1,Sabtu
7:27:00,0,0,0,1,0,0,0,Sabtu
7:28:00,0,0,1,0,1,0,1,Sabtu
7:29:00,0,0,0,0,1,0,0,Sabtu
7:30:00,0,0,0,1,0,0,1,Sabtu
7:31:00,0,0,0,0,0,0,1,Sabtu
7:32:00,0,0,0,0,0,1,0,Sabtu
7:33:00,0,1,0,1,0,0,0,Sabtu
7:34:00,0,0,0,0,0,0,1,Sabtu
7:35:00,0,0,0,0,0,0,1,Sabtu
7:36:00,0,0,0,0,0,0,0,Sabtu
7:37:00,0,0,1,0,1,0,0,Sabtu
7:38:00,0,0,0,0,1,0,1,Sabtu
7:39:00,0,0,0,0,1,0,1,Sabtu
7:40:00,0,0,1,0,0,0,0,Sabtu
7:41:00,1,1,0,0,0,0,0,Sabtu
7:42:00,0,0,0,0,0,0,1,Sabtu
7:43:00,0,1,0,0,0,1,0,Sabtu
7:44:00,0,0,1,0,0,0,1,Sabtu
7:45:00,0,0,0,0,0,1,0,Sabtu
7:46:00,0,0,0,1,0,0,0,Sabtu
7:47:00,1,0,0,0,0,0,0,Sabtu
7:48:00,1,0,1,0,0,0,0,Sabtu
7:49:00,0,1,0,0,0,0,0,Sabtu
7:50:00,0,0,0,0,0,0,1,Sabtu
7:51:00,0,0,0,0,0,0,0,Sabtu
7:52:00,0,0,1,0,0,0,0,Sabtu
7:53:00,0,0,0,0,0,0,0,Sabtu
7:54:00,0,0,1,0,0,0,0,Sabtu
7:55:00,0,1,0,0,0,0,1,Sabtu
7:56:00,0,0,0,0,1,1,0,Sabtu
7:57:00,0,0,0,0,0,0,0,Sabtu
7:58:00,0,0,0,0,1,1,0,Sabtu
7:59:00,0,0,0,1,0,1,0,Sabtu
8:00:00,0,0,0,0,0,0,0,Sabtu
8:01:00,0,0,1,0,0,0,0,Sabtu
8:02:00,0,0,0,0,0,1,0,Sabtu
8:03:00,0,1,0,1,1,1,0,Sabtu
8:04:00,0,0,0,1,0,0,0,Sabtu
8:05:00,0,0,0,0,0,0,0,Sabtu
8:06:00,0,0,1,1,1,1,0,Sabtu
8:07:00,0,0,0,1,0,0,1,Sabtu
8:08:00,0,0,1,0,1,0,0,Sabtu
8:09:00,0,0,0,0,0,0,1,Sabtu
8:10:00,0,0,0,0,0,0,1,Sabtu
8:11:00,0,0,0,0,0,0,1,Sabtu
8:12:00,0,0,0,0,1,0,0,Sabtu
8:13:00,1,0,1,1,0,1,0,Sabtu
8:14:00,0,0,0,0,0,0,0,Sabtu
8:15:00,1,0,0,0,0,1,0,Sabtu
8:16:00,0,0,1,0,0,0,0,Sabtu
8:17:00,1,1,0,1,0,0,0,Sabtu
8:18:00,0,1,0,0,0,0,0,Sabtu
8:19:00,0,0,1,0,0,0,1,Sabtu
8:20:00,0,0,0,0,0,0,0,Sabtu
8:21:00,1,0,0,0,0,1,0,Sabtu
8:22:00,0,1,0,0,0,1,0,Sabtu
8:23:00,0,1,1,1,0,0,1,Sabtu
8:24:00,1,0,0,1,1,0,0,Sabtu
8:25:00,0,0,0,0,0,0,0,Sabtu
8:26:00,0,0,0,0,0,0,0,Sabtu
8:27:00,0,0,0,0,0,1,0,Sabtu
8:28:00,0,0,1,0,0,0,0,Sabtu
8:29:00,0,1,0,1,0,1,0,Sabtu
8:30:00,0,0,0,0,0,1,0,Sabtu
8:31:00,0,0,0,0,0,0,0,Sabtu
8:32:00,0,0,0,1,0,0,0,Sabtu
8:33:00,0,0,0,0,1,1,0,Sabtu
8:34:00,0,1,0,0,0,1,0,Sabtu
8:35:00,1,0,0,0,0,1,0,Sabtu
8:36:00,0,0,0,0,1,0,0,Sabtu
8:37:00,0,0,0,0,0,0,0,Sabtu
8:38:00,0,0,1,0,0,1,0,Sabtu
8:39:00,0,1,0,0,0,0,1,Sabtu
8:40:00,0,0,0,0,0,0,0,Sabtu
8:41:00,0,0,0,0,0,0,0,Sabtu
8:42:00,0,0,1,0,0,0,0,Sabtu
8:43:00,0,1,0,0,0,0,1,Sabtu
8:44:00,0,0,1,0,0,1,1,Sabtu
8:45:00,0,0,1,1,0,1,0,Sabtu
8:46:00,1,0,0,0,0,0,0,Sabtu
8:47:00,0,0,0,0,0,1,0,Sabtu
8:48:00,0,0,0,0,0,0,0,Sabtu
8:49:00,1,0,0,0,0,0,1,Sabtu
8:50:00,0,0,0,1,1,0,0,Sabtu
8:51:00,0,0,0,0,0,1,0,Sabtu
8:52:00,0,0,0,0,1,1,0,Sabtu
8:53:00,0,1,0,0,0,0,0,Sabtu
8:54:00,0,1,1,0,0,0,0,Sabtu
8:55:00,0,0,0,0,0,0,0,Sabtu
8:56:00,0,1,0,0,1,0,0,Sabtu
8:57:00,0,0,0,0,0,0,0,Sabtu
8:58:00,1,0,0,0,0,0,0,Sabtu
8:59:00,1,0,0,0,0,0,1,Sabtu
9:00:00,0,0,0,0,0,0,0,Sabtu
9:01:00,0,0,0,0,0,1,0,Sabtu
9:02:00,1,0,0,0,0,0,0,Sabtu
9:03:00,0,0,0,0,1,1,0,Sabtu
9:04:00,0,0,0,1,0,0,0,Sabtu
9:05:00,0,0,1,1,0,0,0,Sabtu
9:06:00,0,1,1,0,1,0,0,Sabtu
9:07:00,0,0,0,1,0,0,0,Sabtu
9:08:00,0,1,1,1,0,0,0,Sabtu
9:09:00,1,1,1,0,0,0,1,Sabtu
9:10:00,1,0,0,0,1,0,0,Sabtu
9:11:00,1,0,0,0,0,0,0,Sabtu
9:12:00,1,1,0,0,0,0,0,Sabtu
9:13:00,0,0,0,0,0,0,0,Sabtu
9:14:00,0,0,0,1,1,0,0,Sabtu
9:15:00,1,1,0,0,0,1,1,Sabtu
9:16:00,1,0,1,1,1,0,0,Sabtu
9:17:00,1,0,0,1,0,0,0,Sabtu
9:18:00,0,0,0,0,0,0,1,Sabtu
9:19:00,0,0,0,0,0,0,0,Sabtu
9:20:00,1,1,0,0,0,1,1,Sabtu
9:21:00,0,0,0,0,0,0,0,Sabtu
9:22:00,0,0,0,0,0,0,1,Sabtu
9:23:00,1,0,0,1,0,1,0,Sabtu
9:24:00,0,0,1,0,0,0,0,Sabtu
9:25:00,1,0,0,0,0,0,1,Sabtu
9:26:00,0,0,0,1,0,0,0,Sabtu
9:27:00,0,0,0,0,0,0,0,Sabtu
9:28:00,0,0,0,0,1,0,0,Sabtu
9:29:00,0,0,0,1,0,0,0,Sabtu
9:30:00,1,0,0,0,1,1,1,Sabtu
9:31:00,0,0,0,0,0,1,0,Sabtu
9:32:00,0,1,0,1,0,0,0,Sabtu
9:33:00,0,0,1,0,0,0,0,Sabtu
9:34:00,0,0,0,1,0,0,0,Sabtu
9:35:00,0,0,1,0,0,0,0,Sabtu
9:36:00,0,0,0,0,0,1,1,Sabtu
9:37:00,0,0,0,0,0,0,0,Sabtu
9:38:00,0,0,0,0,0,0,0,Sabtu
9:39:00,0,0,0,0,1,0,0,Sabtu
9:40:00,0,0,1,0,1,0,0,Sabtu
9:41:00,0,0,0,0,0,0,1,Sabtu
9:42:00,0,0,0,0,0,0,0,Sabtu
9:43:00,0,1,0,1,1,1,0,Sabtu
9:44:00,1,0,0,0,0,0,0,Sabtu
9:45:00,0,0,0,0,0,0,0,Sabtu
9:46:00,0,1,1,0,1,0,0,Sabtu
9:47:00,1,0,0,0,0,0,0,Sabtu
9:48:00,0,1,1,0,0,0,0,Sabtu
9:49:00,0,0,0,0,0,0,0,Sabtu
9:50:00,1,0,0,0,0,0,0,Sabtu
9:51:00,0,0,1,0,0,0,1,Sabtu
9:52:00,0,0,1,0,1,1,1,Sabtu
9:53:00,0,0,1,0,1,1,0,Sabtu
9:54:00,1,1,0,0,0,1,0,Sabtu
9:55:00,0,0,0,0,0,1,0,Sabtu
9:56:00,0,0,0,0,1,0,0,Sabtu
9:57:00,0,0,0,0,0,1,0,Sabtu
9:58:00,0,0,0,0,0,1,0,Sabtu
9:59:00,0,0,1,0,0,0,0,Sabtu
10:00:00,0,0,0,1,0,1,0,Sabtu
10:01:00,0,1,0,0,0,0,0,Sabtu
10:02:00,0,0,0,0,0,0,0,Sabtu
10:03:00,1,0,0,0,0,0,0,Sabtu
10:04:00,1,0,1,0,0,0,0,Sabtu
10:05:00,1,0,0,0,0,0,0,Sabtu
10:06:00,0,0,0,0,0,0,0,Sabtu
10:07:00,0,0,0,1,0,0,0,Sabtu
10:08:00,0,0,0,0,0,0,1,Sabtu
10:09:00,1,0,0,0,0,1,0,Sabtu
10:10:00,0,0,0,0,0,0,0,Sabtu
10:11:00,1,1,1,0,0,0,0,Sabtu
10:12:00,1,0,0,0,1,0,1,Sabtu
10:13:00,0,0,0,0,0,0,0,Sabtu
10:14:00,0,0,0,0,0,0,0,Sabtu
10:15:00,0,0,0,0,1,0,0,Sabtu
10:16:00,0,0,0,0,0,0,0,Sabtu
10:17:00,1,0,1,0,0,0,0,Sabtu
10:18:00,0,0,0,0,0,0,0,Sabtu
10:19:00,0,0,0,0,1,0,0,Sabtu
10:20:00,0,0,0,1,0,0,0,Sabtu
10:21:00,0,0,0,0,1,1,1,Sabtu
10:22:00,0,0,0,0,1,1,1,Sabtu
10:23:00,0,0,1,0,0,0,0,Sabtu
10:24:00,0,0,0,0,0,1,0,Sabtu
10:25:00,0,0,0,1,0,0,1,Sabtu
10:26:00,0,0,0,0,0,0,0,Sabtu
10:27:00,0,0,0,0,1,0,0,Sabtu
10:28:00,0,0,0,0,1,0,0,Sabtu
10:29:00,0,0,0,0,0,0,0,Sabtu
10:30:00,0,1,1,0,1,0,0,Sabtu
10:31:00,0,0,1,0,0,0,0,Sabtu
10:32:00,0,0,0,0,0,0,0,Sabtu
10:33:00,0,0,1,0,0,0,0,Sabtu
10:34:00,0,0,0,0,0,1,1,Sabtu
10:35:00,0,0,0,0,0,1,0,Sabtu
10:36:00,1,0,0,0,1,0,0,Sabtu
10:37:00,1,0,0,0,0,0,0,Sabtu
10:38:00,0,0,0,0,0,0,1,Sabtu
10:39:00,0,0,0,0,0,0,0,Sabtu
10:40:00,0,0,0,0,0,0,0,Sabtu
10:41:00,1,0,0,0,0,0,1,Sabtu
10:42:00,1,0,0,0,0,0,1,Sabtu
10:43:00,0,0,0,1,0,0,1,Sabtu
10:44:00,0,0,1,0,0,0,0,Sabtu
10:45:00,0,0,1,0,0,0,0,Sabtu
10:46:00,1,0,0,0,0,0,0,Sabtu
10:47:00,0,0,0,0,0,0,0,Sabtu
10:48:00,0,1,0,0,0,0,0,Sabtu
10:49:00,1,1,1,1,1,0,0,Sabtu
10:50:00,1,0,0,0,0,0,0,Sabtu
10:51:00,0,1,0,0,0,1,0,Sabtu
10:52:00,0,0,0,0,0,1,0,Sabtu
10:53:00,0,0,0,0,0,0,0,Sabtu
10:54:00,0,1,1,0,0,0,0,Sabtu
10:55:00,0,0,0,0,1,0,0,Sabtu
10:56:00,0,0,1,0,0,0,0,Sabtu
10:57:00,1,0,0,0,0,0,1,Sabtu
10:58:00,0,0,0,0,0,0,0,Sabtu
10:59:00,1,1,0,0,0,0,0,Sabtu
11:00:00,0,0,0,0,1,0,0,Sabtu
11:01:00,0,1,0,0,0,0,0,Sabtu
11:02:00,0,0,1,0,0,0,0,Sabtu
11:03:00,0,0,1,0,0,0,0,Sabtu
11:04:00,0,0,0,0,1,0,0,Sabtu
11:05:00,0,0,0,1,0,0,0,Sabtu
11:06:00,0,0,1,0,0,1,0,Sabtu
11:07:00,0,0,0,0,0,0,0,Sabtu
11:08:00,0,0,0,0,0,0,0,Sabtu
11:09:00,0,0,0,0,0,0,1,Sabtu
11:10:00,0,0,0,1,0,0,0,Sabtu
11:11:00,1,0,1,0,0,0,1,Sabtu
11:12:00,0,0,0,0,0,1,0,Sabtu
11:13:00,0,0,0,0,0,0,0,Sabtu
11:14:00,0,0,0,0,1,0,0,Sabtu
11:15:00,0,1,0,0,0,0,0,Sabtu
11:16:00,0,0,1,1,0,0,0,Sabtu
11:17:00,1,0,0,0,0,0,0,Sabtu
11:18:00,0,1,0,0,0,0,0,Sabtu
11:19:00,0,0,1,0,0,0,0,Sabtu
11:20:00,0,0,0,0,0,0,0,Sabtu
11:21:00,0,0,0,0,0,0,0,Sabtu
11:22:00,0,0,0,0,0,0,0,Sabtu
11:23:00,0,1,0,0,0,0,0,Sabtu
11:24:00,0,0,0,0,0,0,0,Sabtu
11:25:00,0,0,0,1,0,0,0,Sabtu
11:26:00,0,0,0,0,0,0,0,Sabtu
11:27:00,0,0,0,1,0,0,0,Sabtu
11:28:00,0,0,1,0,0,0,0,Sabtu
11:29:00,0,0,0,1,0,0,0,Sabtu
11:30:00,1,1,1,0,0,0,0,Sabtu
11:31:00,0,0,0,0,0,0,0,Sabtu
11:32:00,0,0,0,0,0,0,0,Sabtu
11:33:00,0,0,0,1,1,0,0,Sabtu
11:34:00,0,0,0,0,0,0,1,Sabtu
11:35:00,0,0,1,0,0,0,1,Sabtu
11:36:00,1,0,0,1,0,0,0,Sabtu
11:37:00,0,0,0,0,1,1,0,Sabtu
11:38:00,0,0,0,1,0,0,0,Sabtu
11:39:00,1,0,0,0,0,0,0,Sabtu
11:40:00,0,1,0,0,0,0,0,Sabtu
11:41:00,0,0,1,0,0,1,0,Sabtu
11:42:00,0,0,0,0,0,0,0,Sabtu
11:43:00,0,0,0,0,0,0,0,Sabtu
11:44:00,0,0,0,0,0,0,0,Sabtu
11:45:00,1,1,0,1,1,0,0,Sabtu
11:46:00,0,0,0,1,0,0,0,Sabtu
11:47:00,1,1,1,0,1,0,0,Sabtu
11:48:00,0,0,0,0,0,0,1,Sabtu
11:49:00,0,0,1,0,0,0,0,Sabtu
11:50:00,0,0,1,1,1,0,0,Sabtu
11:51:00,0,0,0,0,0,0,0,Sabtu
11:52:00,0,0,0,0,1,0,0,Sabtu
11:53:00,1,0,0,0,0,1,0,Sabtu
11:54:00,0,0,0,1,0,0,0,Sabtu
11:55:00,0,0,0,0,0,0,0,Sabtu
11:56:00,0,0,0,0,1,0,0,Sabtu
11:57:00,1,1,1,0,0,1,0,Sabtu
11:58:00,1,0,0,0,0,1,0,Sabtu
11:59:00,1,0,0,0,1,0,0,Sabtu
12:00:00,0,0,1,0,0,0,0,Sabtu
12:01:00,1,0,1,0,0,0,1,Sabtu
12:02:00,1,0,0,0,0,0,0,Sabtu
12:03:00,0,0,1,0,0,0,0,Sabtu
12:04:00,0,0,0,1,0,0,0,Sabtu
12:05:00,0,0,0,0,0,0,0,Sabtu
12:06:00,0,1,0,0,0,1,1,Sabtu
12:07:00,1,0,0,0,0,1,0,Sabtu
12:08:00,0,0,0,0,1,0,0,Sabtu
12:09:00,0,0,0,0,0,0,0,Sabtu
12:10:00,0,1,0,1,0,0,0,Sabtu
12:11:00,0,1,0,1,0,0,1,Sabtu
12:12:00,0,0,0,0,0,0,0,Sabtu
12:13:00,1,0,0,1,0,0,0,Sabtu
12:14:00,0,0,0,0,0,0,0,Sabtu
12:15:00,0,0,0,1,0,0,0,Sabtu
12:16:00,0,0,0,0,0,0,0,Sabtu
12:17:00,1,1,0,0,1,1,0,Sabtu
12:18:00,0,0,0,0,0,0,0,Sabtu
12:19:00,0,0,1,1,1,0,0,Sabtu
12:20:00,0,1,0,1,0,0,0,Sabtu
12:21:00,0,0,0,1,1,0,0,Sabtu
12:22:00,0,0,0,0,0,0,1,Sabtu
12:23:00,1,1,0,1,1,1,0,Sabtu
12:24:00,0,0,1,0,0,0,0,Sabtu
12:25:00,0,0,0,0,0,0,0,Sabtu
12:26:00,0,0,0,0,0,0,0,Sabtu
12:27:00,0,0,1,0,0,0,0,Sabtu
12:28:00,0,1,0,0,0,0,0,Sabtu
12:29:00,0,0,1,1,0,0,1,Sabtu
12:30:00,0,0,0,0,0,1,0,Sabtu
12:31:00,0,0,0,0,1,0,0,Sabtu
12:32:00,0,0,0,0,0,0,0,Sabtu
12:33:00,1,0,0,0,0,1,0,Sabtu
12:34:00,0,0,0,0,0,1,1,Sabtu
12:35:00,0,0,0,0,0,1,0,Sabtu
12:36:00,0,0,0,0,0,0,0,Sabtu
12:37:00,0,0,0,0,0,0,0,Sabtu
12:38:00,0,0,0,0,0,0,0,Sabtu
12:39:00,0,0,0,0,0,0,0,Sabtu
12:40:00,0,0,1,0,0,0,0,Sabtu
12:41:00,0,0,0,0,0,0,0,Sabtu
12:42:00,0,0,0,1,0,0,0,Sabtu
12:43:00,0,0,0,0,0,1,0,Sabtu
12:44:00,0,0,0,0,0,0,0,Sabtu
12:45:00,1,0,0,0,0,0,0,Sabtu
12:46:00,0,0,0,0,0,0,0,Sabtu
12:47:00,0,1,0,0,0,1,1,Sabtu
12:48:00,0,0,0,0,0,0,1,Sabtu
12:49:00,0,1,0,0,1,0,1,Sabtu
12:50:00,1,0,0,0,0,0,0,Sabtu
12:51:00,0,0,0,1,0,0,0,Sabtu
12:52:00,0,0,0,0,0,0,0,Sabtu
12:53:00,0,0,0,1,1,1,1,Sabtu
12:54:00,0,0,0,0,0,0,0,Sabtu
12:55:00,0,0,0,0,0,0,0,Sabtu
12:56:00,0,0,0,0,0,0,0,Sabtu
12:57:00,1,0,1,0,0,0,0,Sabtu
12:58:00,0,0,0,0,0,1,0,Sabtu
12:59:00,0,0,0,0,0,0,0,Sabtu
13:00:00,1,0,0,0,0,0,1,Sabtu
13:01:00,0,0,0,0,0,0,1,Sabtu
13:02:00,0,0,1,1,0,0,0,Sabtu
13:03:00,0,0,1,0,0,1,1,Sabtu
13:04:00,0,0,0,1,0,0,1,Sabtu
13:05:00,0,0,0,1,0,0,0,Sabtu
13:06:00,0,0,1,0,0,0,0,Sabtu
13:07:00,0,1,0,0,1,1,0,Sabtu
13:08:00,0,0,0,0,0,0,1,Sabtu
13:09:00,1,0,0,0,0,1,1,Sabtu
13:10:00,0,0,0,0,0,0,0,Sabtu
13:11:00,0,0,1,0,0,1,0,Sabtu
13:12:00,0,0,1,0,0,0,0,Sabtu
13:13:00,0,0,1,1,0,0,0,Sabtu
13:14:00,0,0,0,1,0,0,0,Sabtu
13:15:00,0,0,0,0,0,0,1,Sabtu
13:16:00,0,0,0,0,0,1,0,Sabtu
13:17:00,0,0,0,0,0,0,0,Sabtu
13:18:00,0,1,0,0,0,0,0,Sabtu
13:19:00,1,0,1,0,0,1,0,Sabtu
13:20:00,0,0,0,0,1,0,0,Sabtu
13:21:00,1,0,0,0,0,0,0,Sabtu
13:22:00,0,0,0,0,0,1,0,Sabtu
13:23:00,0,0,0,1,0,0,0,Sabtu
13:24:00,0,0,1,0,0,1,0,Sabtu
13:25:00,0,0,0,1,0,0,0,Sabtu
13:26:00,0,0,0,0,0,0,0,Sabtu
13:27:00,0,0,1,0,0,0,0,Sabtu
13:28:00,1,0,0,0,0,0,1,Sabtu
13:29:00,0,0,0,1,0,0,0,Sabtu
13:30:00,0,0,0,0,1,0,1,Sabtu
13:31:00,0,0,0,0,1,0,0,Sabtu
13:32:00,0,0,0,0,0,0,0,Sabtu
13:33:00,0,0,0,0,0,0,0,Sabtu
13:34:00,0,0,0,0,1,0,1,Sabtu
13:35:00,0,1,0,0,1,0,0,Sabtu
13:36:00,1,0,1,0,0,1,0,Sabtu
13:37:00,0,0,0,0,0,1,0,Sabtu
13:38:00,0,0,0,0,0,0,0,Sabtu
13:39:00,0,1,0,0,0,0,0,Sabtu
13:40:00,0,0,0,0,0,0,0,Sabtu
13:41:00,0,0,0,0,0,0,0,Sabtu
13:42:00,0,0,0,0,0,0,0,Sabtu
13:43:00,0,0,0,1,1,0,0,Sabtu
13:44:00,0,0,0,0,1,1,0,Sabtu
13:45:00,0,0,1,0,0,0,0,Sabtu
13:46:00,1,1,0,0,0,0,0,Sabtu
13:47:00,0,0,1,0,1,0,0,Sabtu
13:48:00,1,0,0,0,0,0,0,Sabtu
13:49:00,0,0,0,0,0,1,1,Sabtu
13:50:00,0,0,0,0,0,0,1,Sabtu
13:51:00,0,0,0,0,0,0,1,Sabtu
13:52:00,1,0,0,0,0,0,0,Sabtu
13:53:00,1,0,1,0,0,0,0,Sabtu
13:54:00,1,0,1,0,0,0,1,Sabtu
13:55:00,0,0,0,0,0,0,0,Sabtu
13:56:00,0,1,1,0,1,0,0,Sabtu
13:57:00,0,0,0,0,0,1,0,Sabtu
13:58:00,1,0,0,0,0,0,0,Sabtu
13:59:00,0,0,0,0,0,0,0,Sabtu
14:00:00,1,0,0,0,0,0,1,Sabtu
14:01:00,1,0,0,0,1,0,0,Sabtu
14:02:00,0,0,1,0,0,0,0,Sabtu
14:03:00,1,0,0,0,0,0,0,Sabtu
14:04:00,1,0,0,0,0,1,1,Sabtu
14:05:00,0,0,1,0,0,0,0,Sabtu
14:06:00,1,0,0,0,1,0,1,Sabtu
14:07:00,0,0,0,0,1,0,0,Sabtu
14:08:00,0,0,0,0,0,0,1,Sabtu
14:09:00,0,0,1,1,0,0,0,Sabtu
14:10:00,1,0,0,0,0,0,1,Sabtu
14:11:00,0,0,0,0,0,0,1,Sabtu
14:12:00,0,1,0,1,0,0,0,Sabtu
14:13:00,0,0,0,0,0,1,0,Sabtu
14:14:00,0,0,1,0,0,1,0,Sabtu
14:15:00,0,0,0,0,0,1,0,Sabtu
14:16:00,0,1,0,0,0,0,0,Sabtu
14:17:00,0,0,1,0,1,1,0,Sabtu
14:18:00,0,0,0,0,0,1,1,Sabtu
14:19:00,0,1,0,0,0,1,0,Sabtu
14:20:00,0,0,0,0,1,0,0,Sabtu
14:21:00,0,1,0,0,0,0,0,Sabtu
14:22:00,0,0,0,0,0,0,0,Sabtu
14:23:00,0,0,0,0,0,0,0,Sabtu
14:24:00,0,1,0,0,0,1,0,Sabtu
14:25:00,0,0,0,0,0,0,1,Sabtu
14:26:00,0,1,0,0,0,0,0,Sabtu
14:27:00,0,0,0,0,0,1,0,Sabtu
14:28:00,0,0,0,1,1,0,0,Sabtu
14:29:00,0,0,0,1,0,0,1,Sabtu
14:30:00,0,0,0,0,1,0,1,Sabtu
14:31:00,0,0,0,0,0,0,0,Sabtu
14:32:00,0,0,0,0,0,0,0,Sabtu
14:33:00,0,1,0,0,0,0,0,Sabtu
14:34:00,0,1,1,0,0,1,0,Sabtu
14:35:00,0,0,0,0,0,0,0,Sabtu
14:36:00,0,1,0,0,0,0,0,Sabtu
14:37:00,0,0,0,0,0,0,0,Sabtu
14:38:00,0,1,0,1,0,0,0,Sabtu
14:39:00,1,0,0,0,0,0,1,Sabtu
14:40:00,0,0,0,0,0,0,0,Sabtu
14:41:00,0,0,0,0,0,0,0,Sabtu
14:42:00,0,1,0,0,0,0,0,Sabtu
14:43:00,0,0,0,0,0,1,0,Sabtu
14:44:00,0,0,0,0,0,0,1,Sabtu
14:45:00,0,0,0,0,0,0,1,Sabtu
14:46:00,0,1,0,0,0,0,0,Sabtu
14:47:00,0,0,0,0,0,0,0,Sabtu
14:48:00,0,1,0,0,0,0,0,Sabtu
14:49:00,0,1,0,0,0,0,0,Sabtu
14:50:00,0,1,0,1,0,0,0,Sabtu
14:51:00,0,0,0,0,0,0,0,Sabtu
14:52:00,0,1,0,0,0,0,0,Sabtu
14:53:00,1,0,1,0,1,0,0,Sabtu
14:54:00,0,0,0,0,0,0,0,Sabtu
14:55:00,0,0,0,0,0,0,1,Sabtu
14:56:00,0,0,0,0,0,0,0,Sabtu
14:57:00,0,0,0,0,0,0,0,Sabtu
14:58:00,0,0,0,0,0,0,0,Sabtu
14:59:00,0,1,0,0,0,0,0,Sabtu
15:00:00,0,0,0,0,0,1,0,Sabtu
15:01:00,0,0,0,0,0,0,0,Sabtu
15:02:00,0,0,0,0,0,0,0,Sabtu
15:03:00,0,0,0,0,0,0,0,Sabtu
15:04:00,0,0,0,0,1,0,0,Sabtu
15:05:00,0,0,0,0,0,0,0,Sabtu
15:06:00,0,0,1,0,0,0,0,Sabtu
15:07:00,0,1,0,0,0,0,0,Sabtu
15:08:00,0,0,0,0,1,0,0,Sabtu
15:09:00,0,0,0,0,0,0,1,Sabtu
15:10:00,0,0,0,0,0,0,0,Sabtu
15:11:00,0,0,0,1,1,1,0,Sabtu
15:12:00,0,0,0,0,0,1,0,Sabtu
15:13:00,0,1,0,0,0,0,0,Sabtu
15:14:00,0,0,0,0,0,0,0,Sabtu
15:15:00,0,0,0,0,1,0,0,Sabtu
15:16:00,0,0,0,1,0,1,0,Sabtu
15:17:00,0,0,1,0,0,1,1,Sabtu
15:18:00,0,0,0,0,0,0,1,Sabtu
15:19:00,0,1,0,0,0,0,0,Sabtu
